station_id,time,sbe_salinity_avg
Mace Head,2020-12-12T13:30:00Z,33.9221
Mace Head,2020-12-12T14:00:00Z,33.9137
Mace Head,2020-12-12T14:30:00Z,33.9246
Mace Head,2020-12-12T15:00:00Z,33.9147
Mace Head,2020-12-12T15:30:00Z,33.9331
Mace Head,2020-12-12T16:00:00Z,33.8485
Mace Head,2020-12-12T16:30:00Z,33.8455
Mace Head,2020-12-12T17:00:00Z,33.8544
Mace Head,2020-12-12T17:30:00Z,33.8562
Mace Head,2020-12-12T18:00:00Z,33.8967
Mace Head,2020-12-12T18:30:00Z,33.9382
Mace Head,2020-12-12T19:00:00Z,33.9777
Mace Head,2020-12-12T19:30:00Z,33.9966
Mace Head,2020-12-12T20:00:00Z,33.995
Mace Head,2020-12-12T20:30:00Z,33.9882
Mace Head,2020-12-12T21:00:00Z,33.9716
Mace Head,2020-12-12T21:30:00Z,33.9714
Mace Head,2020-12-12T22:00:00Z,33.9692
Mace Head,2020-12-12T22:30:00Z,33.9795
Mace Head,2020-12-12T23:00:00Z,33.9807
Mace Head,2020-12-12T23:30:00Z,34.026
Mace Head,2020-12-13T00:00:00Z,34.061
Mace Head,2020-12-13T00:30:00Z,34.0531
Mace Head,2020-12-13T01:00:00Z,34.0755
Mace Head,2020-12-13T01:30:00Z,34.0919
Mace Head,2020-12-13T02:00:00Z,34.0781
Mace Head,2020-12-13T02:30:00Z,34.0914
Mace Head,2020-12-13T03:00:00Z,34.1458
Mace Head,2020-12-13T03:30:00Z,34.2228
Mace Head,2020-12-13T04:00:00Z,34.2145
Mace Head,2020-12-13T04:30:00Z,34.2104
Mace Head,2020-12-13T05:00:00Z,34.1942
Mace Head,2020-12-13T05:30:00Z,34.1731
Mace Head,2020-12-13T06:00:00Z,34.1705
Mace Head,2020-12-13T06:30:00Z,34.1156
Mace Head,2020-12-13T07:00:00Z,34.0894
Mace Head,2020-12-13T07:30:00Z,34.0888
Mace Head,2020-12-13T08:00:00Z,34.0031
Mace Head,2020-12-13T08:30:00Z,34.0197
Mace Head,2020-12-13T09:00:00Z,33.994
Mace Head,2020-12-13T09:30:00Z,33.9743
Mace Head,2020-12-13T10:00:00Z,33.995
Mace Head,2020-12-13T10:30:00Z,33.9779
Mace Head,2020-12-13T11:00:00Z,33.7416
Mace Head,2020-12-13T11:30:00Z,33.7154
Mace Head,2020-12-13T12:00:00Z,33.7529
Mace Head,2020-12-13T12:30:00Z,33.8539
Mace Head,2020-12-13T13:00:00Z,33.8835
Mace Head,2020-12-13T13:30:00Z,33.9186
Mace Head,2020-12-13T14:00:00Z,33.9951
Mace Head,2020-12-13T14:30:00Z,34.122
Mace Head,2020-12-13T15:00:00Z,34.0767
Mace Head,2020-12-13T15:30:00Z,34.113
Mace Head,2020-12-13T16:00:00Z,34.1255
Mace Head,2020-12-13T16:30:00Z,34.128
Mace Head,2020-12-13T17:00:00Z,34.1142
Mace Head,2020-12-13T17:30:00Z,34.1052
Mace Head,2020-12-13T18:00:00Z,34.1
Mace Head,2020-12-13T18:30:00Z,34.1334
Mace Head,2020-12-13T19:00:00Z,34.1329
Mace Head,2020-12-13T19:30:00Z,34.1275
Mace Head,2020-12-13T20:00:00Z,34.1192
Mace Head,2020-12-13T20:30:00Z,34.111999999999995
Mace Head,2020-12-13T21:00:00Z,34.1119
Mace Head,2020-12-13T21:30:00Z,34.1105
Mace Head,2020-12-13T22:00:00Z,34.1044
Mace Head,2020-12-13T22:30:00Z,34.0902
Mace Head,2020-12-13T23:00:00Z,34.0898
Mace Head,2020-12-13T23:30:00Z,34.0971
Mace Head,2020-12-14T00:00:00Z,33.901
Mace Head,2020-12-14T00:30:00Z,33.8063
Mace Head,2020-12-14T01:00:00Z,33.8863
Mace Head,2020-12-14T01:30:00Z,34.1877
Mace Head,2020-12-14T02:00:00Z,34.1926
Mace Head,2020-12-14T02:30:00Z,34.1847
Mace Head,2020-12-14T03:00:00Z,34.1784
Mace Head,2020-12-14T03:30:00Z,34.1885
Mace Head,2020-12-14T04:00:00Z,34.1843
Mace Head,2020-12-14T04:30:00Z,34.1764
Mace Head,2020-12-14T05:00:00Z,34.146
Mace Head,2020-12-14T05:30:00Z,34.1295
Mace Head,2020-12-14T06:00:00Z,34.1237
Mace Head,2020-12-14T06:30:00Z,34.1252
Mace Head,2020-12-14T07:00:00Z,34.1211
Mace Head,2020-12-14T07:30:00Z,34.0996
Mace Head,2020-12-14T08:00:00Z,34.0734
Mace Head,2020-12-14T08:30:00Z,34.0614
Mace Head,2020-12-14T09:00:00Z,34.0754
Mace Head,2020-12-14T09:30:00Z,33.962
Mace Head,2020-12-14T10:00:00Z,33.8234
Mace Head,2020-12-14T10:30:00Z,33.7555
Mace Head,2020-12-14T11:00:00Z,33.5199
Mace Head,2020-12-14T11:30:00Z,33.4925
Mace Head,2020-12-14T12:00:00Z,33.476
Mace Head,2020-12-14T12:30:00Z,33.4952
Mace Head,2020-12-14T13:00:00Z,33.5498
Mace Head,2020-12-14T13:30:00Z,33.6201
Mace Head,2020-12-14T14:00:00Z,33.6812
Mace Head,2020-12-14T14:30:00Z,33.7251
Mace Head,2020-12-14T15:00:00Z,33.9364
Mace Head,2020-12-14T15:30:00Z,34.0599
Mace Head,2020-12-14T16:00:00Z,34.122
Mace Head,2020-12-14T16:30:00Z,34.2144
Mace Head,2020-12-14T17:00:00Z,34.2386
Mace Head,2020-12-14T17:30:00Z,34.2422
Mace Head,2020-12-14T18:00:00Z,34.2412
Mace Head,2020-12-14T18:30:00Z,34.246
Mace Head,2020-12-14T19:00:00Z,34.2577
Mace Head,2020-12-14T19:30:00Z,34.2638
Mace Head,2020-12-14T20:00:00Z,34.2528
Mace Head,2020-12-14T20:30:00Z,34.2396
Mace Head,2020-12-14T21:00:00Z,34.0257
Mace Head,2020-12-14T21:30:00Z,34.008
Mace Head,2020-12-14T22:00:00Z,33.9873
Mace Head,2020-12-14T22:30:00Z,33.7893
Mace Head,2020-12-14T23:00:00Z,33.7779
Mace Head,2020-12-14T23:30:00Z,33.4696
Mace Head,2020-12-15T00:00:00Z,33.4086
Mace Head,2020-12-15T00:30:00Z,33.4185
Mace Head,2020-12-15T01:00:00Z,33.4179
Mace Head,2020-12-15T01:30:00Z,33.4458
Mace Head,2020-12-15T02:00:00Z,33.4993
Mace Head,2020-12-15T02:30:00Z,33.6107
Mace Head,2020-12-15T03:00:00Z,33.6698
Mace Head,2020-12-15T03:30:00Z,33.897
Mace Head,2020-12-15T04:00:00Z,34.0288
Mace Head,2020-12-15T04:30:00Z,34.1767
Mace Head,2020-12-15T05:00:00Z,34.242
Mace Head,2020-12-15T05:30:00Z,34.3095
Mace Head,2020-12-15T06:00:00Z,34.3154
Mace Head,2020-12-15T06:30:00Z,34.3018
Mace Head,2020-12-15T07:00:00Z,34.2946
Mace Head,2020-12-15T07:30:00Z,34.2969
Mace Head,2020-12-15T08:00:00Z,34.2961
Mace Head,2020-12-15T08:30:00Z,34.1635
Mace Head,2020-12-15T09:00:00Z,34.1183
Mace Head,2020-12-15T09:30:00Z,34.088
Mace Head,2020-12-15T10:00:00Z,34.0801
Mace Head,2020-12-15T10:30:00Z,34.0341
Mace Head,2020-12-15T11:00:00Z,33.931999999999995
Mace Head,2020-12-15T11:30:00Z,33.8517
Mace Head,2020-12-15T12:00:00Z,33.8062
Mace Head,2020-12-15T12:30:00Z,33.4613
Mace Head,2020-12-15T13:00:00Z,33.3297
Mace Head,2020-12-15T13:30:00Z,33.3883
Mace Head,2020-12-15T14:00:00Z,33.4639
Mace Head,2020-12-15T14:30:00Z,33.6019
Mace Head,2020-12-15T15:00:00Z,33.9197
Mace Head,2020-12-15T15:30:00Z,34.2555
Mace Head,2020-12-15T16:00:00Z,34.3172
Mace Head,2020-12-15T16:30:00Z,34.2963
Mace Head,2020-12-15T17:00:00Z,34.3018
Mace Head,2020-12-15T17:30:00Z,34.2978
Mace Head,2020-12-15T18:00:00Z,34.2851
Mace Head,2020-12-15T18:30:00Z,34.279
Mace Head,2020-12-15T19:00:00Z,34.2852
Mace Head,2020-12-15T19:30:00Z,34.2887
Mace Head,2020-12-15T20:00:00Z,34.3046
Mace Head,2020-12-15T20:30:00Z,34.2976
Mace Head,2020-12-15T21:00:00Z,34.2849
Mace Head,2020-12-15T21:30:00Z,34.0745
Mace Head,2020-12-15T22:00:00Z,33.9988
Mace Head,2020-12-15T22:30:00Z,33.8804
Mace Head,2020-12-15T23:00:00Z,33.8364
Mace Head,2020-12-15T23:30:00Z,33.729
Mace Head,2020-12-16T00:00:00Z,33.683
Mace Head,2020-12-16T00:30:00Z,33.6555
Mace Head,2020-12-16T01:00:00Z,33.6278
Mace Head,2020-12-16T01:30:00Z,33.6454
Mace Head,2020-12-16T02:00:00Z,33.714
Mace Head,2020-12-16T02:30:00Z,33.7636
Mace Head,2020-12-16T03:00:00Z,33.8351
Mace Head,2020-12-16T03:30:00Z,33.8711
Mace Head,2020-12-16T04:00:00Z,33.9537
Mace Head,2020-12-16T04:30:00Z,34.199
Mace Head,2020-12-16T05:00:00Z,34.2391
Mace Head,2020-12-16T05:30:00Z,34.2009
Mace Head,2020-12-16T06:00:00Z,34.2026
Mace Head,2020-12-16T06:30:00Z,34.1941
Mace Head,2020-12-16T07:00:00Z,34.1753
Mace Head,2020-12-16T07:30:00Z,34.1601
Mace Head,2020-12-16T08:00:00Z,34.1577
Mace Head,2020-12-16T08:30:00Z,34.154
Mace Head,2020-12-16T09:00:00Z,34.1593
Mace Head,2020-12-16T09:30:00Z,34.1687
Mace Head,2020-12-16T10:00:00Z,34.1652
Mace Head,2020-12-16T10:30:00Z,33.4709
Mace Head,2020-12-16T11:00:00Z,33.3033
Mace Head,2020-12-16T11:30:00Z,33.3365
Mace Head,2020-12-16T12:00:00Z,32.9753
Mace Head,2020-12-16T12:30:00Z,33.1394
Mace Head,2020-12-16T13:00:00Z,32.8781
Mace Head,2020-12-16T13:30:00Z,32.5631
Mace Head,2020-12-16T14:00:00Z,32.9149
Mace Head,2020-12-16T14:30:00Z,32.9041
Mace Head,2020-12-16T15:00:00Z,33.092
Mace Head,2020-12-16T15:30:00Z,33.2129
Mace Head,2020-12-16T16:00:00Z,33.2622
Mace Head,2020-12-16T16:30:00Z,33.2988
Mace Head,2020-12-16T17:00:00Z,33.3899
Mace Head,2020-12-16T17:30:00Z,33.4715
Mace Head,2020-12-16T18:00:00Z,33.532
Mace Head,2020-12-16T18:30:00Z,33.5679
Mace Head,2020-12-16T19:00:00Z,33.4948
Mace Head,2020-12-16T19:30:00Z,33.4862
Mace Head,2020-12-16T20:00:00Z,33.9721
Mace Head,2020-12-16T20:30:00Z,34.0379
Mace Head,2020-12-16T21:00:00Z,34.0466
Mace Head,2020-12-16T21:30:00Z,34.0515
Mace Head,2020-12-16T22:00:00Z,34.0606
Mace Head,2020-12-16T22:30:00Z,34.058
Mace Head,2020-12-16T23:00:00Z,33.7204
Mace Head,2020-12-16T23:30:00Z,33.7158
Mace Head,2020-12-17T00:00:00Z,33.7227
Mace Head,2020-12-17T00:30:00Z,33.6884
Mace Head,2020-12-17T01:00:00Z,33.0557
Mace Head,2020-12-17T01:30:00Z,33.1434
Mace Head,2020-12-17T02:00:00Z,33.1905
Mace Head,2020-12-17T02:30:00Z,33.1642
Mace Head,2020-12-17T03:00:00Z,33.1602
Mace Head,2020-12-17T03:30:00Z,33.1834
Mace Head,2020-12-17T04:00:00Z,33.2458
Mace Head,2020-12-17T04:30:00Z,33.3438
Mace Head,2020-12-17T05:00:00Z,33.4405
Mace Head,2020-12-17T05:30:00Z,33.5263
Mace Head,2020-12-17T06:00:00Z,33.5949
Mace Head,2020-12-17T06:30:00Z,33.6687
Mace Head,2020-12-17T07:00:00Z,33.7212
Mace Head,2020-12-17T07:30:00Z,33.813
Mace Head,2020-12-17T08:00:00Z,33.9361
Mace Head,2020-12-17T08:30:00Z,34.0259
Mace Head,2020-12-17T09:00:00Z,34.0232
Mace Head,2020-12-17T09:30:00Z,34.0269
Mace Head,2020-12-17T10:00:00Z,33.9808
Mace Head,2020-12-17T10:30:00Z,33.9897
Mace Head,2020-12-17T11:00:00Z,33.9594
Mace Head,2020-12-17T11:30:00Z,33.9349
Mace Head,2020-12-17T12:00:00Z,33.9018
Mace Head,2020-12-17T12:30:00Z,33.8227
Mace Head,2020-12-17T13:00:00Z,33.7849
Mace Head,2020-12-17T13:30:00Z,33.7811
Mace Head,2020-12-17T14:00:00Z,33.7638
Mace Head,2020-12-17T14:30:00Z,33.8071
Mace Head,2020-12-17T15:00:00Z,33.8318
Mace Head,2020-12-17T15:30:00Z,33.8682
Mace Head,2020-12-17T16:00:00Z,34.0161
Mace Head,2020-12-17T16:30:00Z,33.9872
Mace Head,2020-12-17T17:00:00Z,33.9845
Mace Head,2020-12-17T17:30:00Z,33.9839
Mace Head,2020-12-17T18:00:00Z,33.9744
Mace Head,2020-12-17T18:30:00Z,33.9841
Mace Head,2020-12-17T19:00:00Z,33.9738
Mace Head,2020-12-17T19:30:00Z,33.9688
Mace Head,2020-12-17T20:00:00Z,33.9753
Mace Head,2020-12-17T20:30:00Z,33.981
Mace Head,2020-12-17T21:00:00Z,33.9782
Mace Head,2020-12-17T21:30:00Z,33.9733
Mace Head,2020-12-17T22:00:00Z,33.9701
Mace Head,2020-12-17T22:30:00Z,33.9729
Mace Head,2020-12-17T23:00:00Z,33.9663
Mace Head,2020-12-17T23:30:00Z,33.9676
Mace Head,2020-12-18T00:00:00Z,33.9734
Mace Head,2020-12-18T00:30:00Z,33.971
Mace Head,2020-12-18T01:00:00Z,33.9657
Mace Head,2020-12-18T01:30:00Z,33.4849
Mace Head,2020-12-18T02:00:00Z,33.3279
Mace Head,2020-12-18T02:30:00Z,33.1923
Mace Head,2020-12-18T03:00:00Z,33.1897
Mace Head,2020-12-18T03:30:00Z,33.2695
Mace Head,2020-12-18T04:00:00Z,33.3136
Mace Head,2020-12-18T04:30:00Z,33.5142
Mace Head,2020-12-18T05:00:00Z,33.6733
Mace Head,2020-12-18T05:30:00Z,33.7872
Mace Head,2020-12-18T06:00:00Z,33.8418
Mace Head,2020-12-18T06:30:00Z,33.9258
Mace Head,2020-12-18T07:00:00Z,33.96
Mace Head,2020-12-18T07:30:00Z,33.9628
Mace Head,2020-12-18T08:00:00Z,33.962
Mace Head,2020-12-18T08:30:00Z,33.9691
Mace Head,2020-12-18T09:00:00Z,33.9773
Mace Head,2020-12-18T09:30:00Z,33.9682
Mace Head,2020-12-18T10:00:00Z,33.9667
Mace Head,2020-12-18T10:30:00Z,33.9643
Mace Head,2020-12-18T11:00:00Z,33.9726
Mace Head,2020-12-18T11:30:00Z,33.9714
Mace Head,2020-12-18T12:00:00Z,33.959
Mace Head,2020-12-18T12:30:00Z,33.951
Mace Head,2020-12-18T13:00:00Z,33.9435
Mace Head,2020-12-18T13:30:00Z,33.3255
Mace Head,2020-12-18T14:00:00Z,33.2713
Mace Head,2020-12-18T14:30:00Z,32.9913
Mace Head,2020-12-18T15:00:00Z,32.9772
Mace Head,2020-12-18T15:30:00Z,33.0324
Mace Head,2020-12-18T16:00:00Z,33.0511
Mace Head,2020-12-18T16:30:00Z,33.0875
Mace Head,2020-12-18T17:00:00Z,33.1409
Mace Head,2020-12-18T17:30:00Z,33.3349
Mace Head,2020-12-18T18:00:00Z,33.539
Mace Head,2020-12-18T18:30:00Z,33.6324
Mace Head,2020-12-18T19:00:00Z,33.7955
Mace Head,2020-12-18T19:30:00Z,33.9335
Mace Head,2020-12-18T20:00:00Z,33.9262
Mace Head,2020-12-18T20:30:00Z,33.9178
Mace Head,2020-12-18T21:00:00Z,33.9135
Mace Head,2020-12-18T21:30:00Z,33.9074
Mace Head,2020-12-18T22:00:00Z,33.9075
Mace Head,2020-12-18T22:30:00Z,33.9068
Mace Head,2020-12-18T23:00:00Z,33.9063
Mace Head,2020-12-18T23:30:00Z,33.9067
Mace Head,2020-12-19T00:00:00Z,33.9055
Mace Head,2020-12-19T00:30:00Z,33.908
Mace Head,2020-12-19T01:00:00Z,33.9092
Mace Head,2020-12-19T01:30:00Z,33.9116
Mace Head,2020-12-19T02:00:00Z,33.9169
Mace Head,2020-12-19T02:30:00Z,33.9157
Mace Head,2020-12-19T03:00:00Z,33.9176
Mace Head,2020-12-19T03:30:00Z,33.9106
Mace Head,2020-12-19T04:00:00Z,33.9049
Mace Head,2020-12-19T04:30:00Z,33.9034
Mace Head,2020-12-19T05:00:00Z,33.9022
Mace Head,2020-12-19T05:30:00Z,33.8963
Mace Head,2020-12-19T06:00:00Z,33.8998
Mace Head,2020-12-19T06:30:00Z,33.899
Mace Head,2020-12-19T07:00:00Z,33.8922
Mace Head,2020-12-19T07:30:00Z,33.8948
Mace Head,2020-12-19T08:00:00Z,33.8899
Mace Head,2020-12-19T08:30:00Z,33.8923
Mace Head,2020-12-19T09:00:00Z,33.8978
Mace Head,2020-12-19T09:30:00Z,33.8986
Mace Head,2020-12-19T10:00:00Z,33.8989
Mace Head,2020-12-19T10:30:00Z,33.8972
Mace Head,2020-12-19T11:00:00Z,33.898
Mace Head,2020-12-19T11:30:00Z,33.8837
Mace Head,2020-12-19T12:00:00Z,33.8763
Mace Head,2020-12-19T12:30:00Z,33.8552
Mace Head,2020-12-19T13:00:00Z,33.8499
Mace Head,2020-12-19T13:30:00Z,33.864000000000004
Mace Head,2020-12-19T14:00:00Z,33.5754
Mace Head,2020-12-19T14:30:00Z,33.459
Mace Head,2020-12-19T15:00:00Z,33.24
Mace Head,2020-12-19T15:30:00Z,33.0239
Mace Head,2020-12-19T16:00:00Z,32.9808
Mace Head,2020-12-19T16:30:00Z,32.9753
Mace Head,2020-12-19T17:00:00Z,32.9765
Mace Head,2020-12-19T17:30:00Z,33.0009
Mace Head,2020-12-19T18:00:00Z,33.0551
Mace Head,2020-12-19T18:30:00Z,33.0956
Mace Head,2020-12-19T19:00:00Z,33.152
Mace Head,2020-12-19T19:30:00Z,33.2273
Mace Head,2020-12-19T20:00:00Z,33.6423
Mace Head,2020-12-19T20:30:00Z,33.7343
Mace Head,2020-12-19T21:00:00Z,33.8415
Mace Head,2020-12-19T21:30:00Z,33.8423
Mace Head,2020-12-19T22:00:00Z,33.8346
Mace Head,2020-12-19T22:30:00Z,33.8505
Mace Head,2020-12-19T23:00:00Z,33.8644
Mace Head,2020-12-19T23:30:00Z,33.8669
Mace Head,2020-12-20T00:00:00Z,33.8623
Mace Head,2020-12-20T00:30:00Z,33.8163
Mace Head,2020-12-20T01:00:00Z,33.4936
Mace Head,2020-12-20T01:30:00Z,33.4158
Mace Head,2020-12-20T02:00:00Z,33.3446
Mace Head,2020-12-20T02:30:00Z,33.3533
Mace Head,2020-12-20T03:00:00Z,33.3237
Mace Head,2020-12-20T03:30:00Z,33.292
Mace Head,2020-12-20T04:00:00Z,33.3026
Mace Head,2020-12-20T04:30:00Z,33.2078
Mace Head,2020-12-20T05:00:00Z,33.2356
Mace Head,2020-12-20T05:30:00Z,33.277
Mace Head,2020-12-20T06:00:00Z,33.3104
Mace Head,2020-12-20T06:30:00Z,33.3307
Mace Head,2020-12-20T07:00:00Z,33.369
Mace Head,2020-12-20T07:30:00Z,33.4005
Mace Head,2020-12-20T08:00:00Z,33.4888
Mace Head,2020-12-20T08:30:00Z,33.577
Mace Head,2020-12-20T09:00:00Z,33.6319
Mace Head,2020-12-20T09:30:00Z,33.6802
Mace Head,2020-12-20T10:00:00Z,33.687
Mace Head,2020-12-20T10:30:00Z,33.6295
Mace Head,2020-12-20T11:00:00Z,33.5895
Mace Head,2020-12-20T11:30:00Z,33.5729
Mace Head,2020-12-20T12:00:00Z,33.5584
Mace Head,2020-12-20T12:30:00Z,33.5341
Mace Head,2020-12-20T13:00:00Z,33.5328
Mace Head,2020-12-20T13:30:00Z,33.5507
Mace Head,2020-12-20T14:00:00Z,33.6399
Mace Head,2020-12-20T14:30:00Z,33.7093
Mace Head,2020-12-20T15:00:00Z,33.6221
Mace Head,2020-12-20T15:30:00Z,33.5524
Mace Head,2020-12-20T16:00:00Z,33.5297
Mace Head,2020-12-20T16:30:00Z,33.5072
Mace Head,2020-12-20T17:00:00Z,33.548
Mace Head,2020-12-20T17:30:00Z,33.4594
Mace Head,2020-12-20T18:00:00Z,33.4054
Mace Head,2020-12-20T18:30:00Z,33.4227
Mace Head,2020-12-20T19:00:00Z,33.4433
Mace Head,2020-12-20T19:30:00Z,33.4784
Mace Head,2020-12-20T20:00:00Z,33.5003
Mace Head,2020-12-20T20:30:00Z,33.4958
Mace Head,2020-12-20T21:00:00Z,33.5036
Mace Head,2020-12-20T21:30:00Z,33.4474
Mace Head,2020-12-20T22:00:00Z,33.3915
Mace Head,2020-12-20T22:30:00Z,33.3726
Mace Head,2020-12-20T23:00:00Z,33.3665
Mace Head,2020-12-20T23:30:00Z,33.4426
Mace Head,2020-12-21T00:00:00Z,33.4845
Mace Head,2020-12-21T00:30:00Z,33.5307
Mace Head,2020-12-21T01:00:00Z,33.559
Mace Head,2020-12-21T01:30:00Z,33.5846
Mace Head,2020-12-21T02:00:00Z,33.6145
Mace Head,2020-12-21T02:30:00Z,33.636
Mace Head,2020-12-21T03:00:00Z,33.6386
Mace Head,2020-12-21T03:30:00Z,33.5481
Mace Head,2020-12-21T04:00:00Z,33.2307
Mace Head,2020-12-21T04:30:00Z,33.172
Mace Head,2020-12-21T05:00:00Z,33.1513
Mace Head,2020-12-21T05:30:00Z,33.1794
Mace Head,2020-12-21T06:00:00Z,33.1504
Mace Head,2020-12-21T06:30:00Z,33.1218
Mace Head,2020-12-21T07:00:00Z,33.1684
Mace Head,2020-12-21T07:30:00Z,33.2049
Mace Head,2020-12-21T08:00:00Z,33.213
Mace Head,2020-12-21T08:30:00Z,33.2559
Mace Head,2020-12-21T09:00:00Z,33.2832
Mace Head,2020-12-21T09:30:00Z,33.3529
Mace Head,2020-12-21T10:00:00Z,33.4286
Mace Head,2020-12-21T10:30:00Z,33.4877
Mace Head,2020-12-21T11:00:00Z,33.4875
Mace Head,2020-12-21T11:30:00Z,33.5
Mace Head,2020-12-21T12:00:00Z,33.5164
Mace Head,2020-12-21T12:30:00Z,33.5267
Mace Head,2020-12-21T13:00:00Z,33.5309
Mace Head,2020-12-21T13:30:00Z,33.5169
Mace Head,2020-12-21T14:00:00Z,33.185
Mace Head,2020-12-21T14:30:00Z,33.069
Mace Head,2020-12-21T15:00:00Z,33.0341
Mace Head,2020-12-21T15:30:00Z,32.8307
Mace Head,2020-12-21T16:00:00Z,32.8387
Mace Head,2020-12-21T16:30:00Z,32.7802
Mace Head,2020-12-21T17:00:00Z,32.3928
Mace Head,2020-12-21T17:30:00Z,32.3553
Mace Head,2020-12-21T18:00:00Z,32.3691
Mace Head,2020-12-21T18:30:00Z,32.3917
Mace Head,2020-12-21T19:00:00Z,32.1853
Mace Head,2020-12-21T19:30:00Z,32.1345
Mace Head,2020-12-21T20:00:00Z,32.1488
Mace Head,2020-12-21T20:30:00Z,32.2486
Mace Head,2020-12-21T21:00:00Z,32.4541
Mace Head,2020-12-21T21:30:00Z,32.6317
Mace Head,2020-12-21T22:00:00Z,32.6875
Mace Head,2020-12-21T22:30:00Z,32.7724
Mace Head,2020-12-21T23:00:00Z,32.9303
Mace Head,2020-12-21T23:30:00Z,32.9517
Mace Head,2020-12-22T00:00:00Z,33.0106
Mace Head,2020-12-22T00:30:00Z,32.909
Mace Head,2020-12-22T01:00:00Z,32.7408
Mace Head,2020-12-22T01:30:00Z,32.3724
Mace Head,2020-12-22T02:00:00Z,32.5169
Mace Head,2020-12-22T02:30:00Z,32.6707
Mace Head,2020-12-22T03:00:00Z,32.8965
Mace Head,2020-12-22T03:30:00Z,33.0245
Mace Head,2020-12-22T04:00:00Z,33.1332
Mace Head,2020-12-22T04:30:00Z,32.9389
Mace Head,2020-12-22T05:00:00Z,32.9084
Mace Head,2020-12-22T05:30:00Z,32.8888
Mace Head,2020-12-22T06:00:00Z,32.9904
Mace Head,2020-12-22T06:30:00Z,33.0099
Mace Head,2020-12-22T07:00:00Z,33.0092
Mace Head,2020-12-22T07:30:00Z,32.9931
Mace Head,2020-12-22T08:00:00Z,33.1242
Mace Head,2020-12-22T08:30:00Z,33.0818
Mace Head,2020-12-22T09:00:00Z,33.0932
Mace Head,2020-12-22T09:30:00Z,33.117
Mace Head,2020-12-22T10:00:00Z,33.1255
Mace Head,2020-12-22T10:30:00Z,33.1613
Mace Head,2020-12-22T11:00:00Z,33.1931
Mace Head,2020-12-22T11:30:00Z,33.2516
Mace Head,2020-12-22T12:00:00Z,33.3363
Mace Head,2020-12-22T12:30:00Z,33.4507
Mace Head,2020-12-22T13:00:00Z,33.5026
Mace Head,2020-12-22T13:30:00Z,33.5198
Mace Head,2020-12-22T14:00:00Z,33.4837
Mace Head,2020-12-22T14:30:00Z,33.246
Mace Head,2020-12-22T15:00:00Z,33.1865
Mace Head,2020-12-22T15:30:00Z,33.1102
Mace Head,2020-12-22T16:00:00Z,33.0502
Mace Head,2020-12-22T16:30:00Z,33.1608
Mace Head,2020-12-22T17:00:00Z,33.143
Mace Head,2020-12-22T17:30:00Z,33.1271
Mace Head,2020-12-22T18:00:00Z,32.894
Mace Head,2020-12-22T18:30:00Z,32.7161
Mace Head,2020-12-22T19:00:00Z,32.6651
Mace Head,2020-12-22T19:30:00Z,32.4961
Mace Head,2020-12-22T20:00:00Z,32.5869
Mace Head,2020-12-22T20:30:00Z,32.2739
Mace Head,2020-12-22T21:00:00Z,32.0535
Mace Head,2020-12-22T21:30:00Z,31.4747
Mace Head,2020-12-22T22:00:00Z,31.0364
Mace Head,2020-12-22T22:30:00Z,30.6881
Mace Head,2020-12-22T23:00:00Z,30.9269
Mace Head,2020-12-22T23:30:00Z,31.0562
Mace Head,2020-12-23T00:00:00Z,31.2915
Mace Head,2020-12-23T00:30:00Z,31.4117
Mace Head,2020-12-23T01:00:00Z,31.3105
Mace Head,2020-12-23T01:30:00Z,31.2767
Mace Head,2020-12-23T02:00:00Z,31.1929
Mace Head,2020-12-23T02:30:00Z,31.3345
Mace Head,2020-12-23T03:00:00Z,31.6216
Mace Head,2020-12-23T03:30:00Z,31.5047
Mace Head,2020-12-23T04:00:00Z,31.3724
Mace Head,2020-12-23T04:30:00Z,31.285
Mace Head,2020-12-23T05:00:00Z,31.2987
Mace Head,2020-12-23T05:30:00Z,31.4109
Mace Head,2020-12-23T06:00:00Z,31.5339
Mace Head,2020-12-23T06:30:00Z,31.5869
Mace Head,2020-12-23T07:00:00Z,31.5326
Mace Head,2020-12-23T07:30:00Z,31.2196
Mace Head,2020-12-23T08:00:00Z,31.3269
Mace Head,2020-12-23T08:30:00Z,31.4472
Mace Head,2020-12-23T09:00:00Z,31.6111
Mace Head,2020-12-23T09:30:00Z,31.452
Mace Head,2020-12-23T10:00:00Z,31.2963
Mace Head,2020-12-23T10:30:00Z,31.3333
Mace Head,2020-12-23T11:00:00Z,31.4067
Mace Head,2020-12-23T11:30:00Z,31.5002
Mace Head,2020-12-23T12:00:00Z,31.5614
Mace Head,2020-12-23T12:30:00Z,31.7232
Mace Head,2020-12-23T13:00:00Z,32.0485
Mace Head,2020-12-23T13:30:00Z,32.3689
Mace Head,2020-12-23T14:00:00Z,32.6258
Mace Head,2020-12-23T14:30:00Z,32.8646
Mace Head,2020-12-23T15:00:00Z,33.0689
Mace Head,2020-12-23T15:30:00Z,33.201
Mace Head,2020-12-23T16:00:00Z,33.3007
Mace Head,2020-12-23T16:30:00Z,33.4014
Mace Head,2020-12-23T17:00:00Z,33.4438
Mace Head,2020-12-23T17:30:00Z,33.4936
Mace Head,2020-12-23T18:00:00Z,33.4731
Mace Head,2020-12-23T18:30:00Z,33.4358
